1026	5	1026		
1027	5	1027		
1028	5	1028		
1029	5	1029		
1030	5	1030		
1031	5	1031		
1032	5	1032		
1033	5	1033		
1034	5	1034		
1035	5	1035		
1036	5	1036		
1037	5	1037		
1038	5	1038		
1039	5	1039		
1040	5	1040		
1041	5	1041		
7	6	7		
30	6	30		
344	6	344		
361	6	361		
542	6	542		
571	6	571		
1042	6	1042		
1043	6	1043		
1044	6	1044		
1045	6	1045		
1046	6	1046		
1047	6	1047		
1048	6	1048		
1049	6	1049		
1050	6	1050		
1051	6	1051		
1052	6	1052		
1053	6	1053		
1054	6	1054		
1055	6	1055		
1056	6	1056		
1057	6	1057		
1058	6	1058		
1059	6	1059		
1060	6	1060		
1061	6	1061		
1062	6	1062		
1063	6	1063		
1064	6	1064		
1065	6	1065		
1066	6	1066		
1067	6	1067		
1068	6	1068		
1069	6	1069		
1070	6	1070		
1071	6	1071		
1072	6	1072		
1073	6	1073		
1074	6	1074		
1075	6	1075		
1076	6	1076		
1077	6	1077		
1078	6	1078		
1079	6	1079		
1080	6	1080		
1081	6	1081		
1082	6	1082		
1083	6	1083		
1084	6	1084		
1085	6	1085		
8	7	8		
31	7	31		
345	7	345		
362	7	362		
543	7	543		
572	7	572		
1086	7	1086		
1087	7	1087		
1088	7	1088		
1089	7	1089		
1090	7	1090		
1091	7	1091		
1092	7	1092		
1093	7	1093		
1094	7	1094		
1095	7	1095		
1096	7	1096		
1097	7	1097		
1098	7	1098		
1099	7	1099		
1100	7	1100		
1101	7	1101		
1102	7	1102		
1103	7	1103		
1104	7	1104		
1105	7	1105		
1106	7	1106		
1107	7	1107		
1108	7	1108		
1109	7	1109		
1110	7	1110		
1111	7	1111		
1112	7	1112		
1113	7	1113		
1114	7	1114		
1115	7	1115		
1116	7	1116		
1117	7	1117		
1118	7	1118		
1119	7	1119		
1120	7	1120		
1121	7	1121		
1122	7	1122		
1123	7	1123		
1124	7	1124		
1125	7	1125		
1126	7	1126		
1127	7	1127		
1128	7	1128		
1129	7	1129		
9	8	9		
32	8	32		
346	8	346		
363	8	363		
544	8	544		
573	8	573		
1130	8	1130		
1131	8	1131		
1132	8	1132		
1133	8	1133		
1134	8	1134		
1135	8	1135		
1136	8	1136		
1137	8	1137		
1138	8	1138		
1139	8	1139		
1140	8	1140		
1141	8	1141		
1142	8	1142		
1143	8	1143		
1144	8	1144		
1145	8	1145		
1146	8	1146		
1147	8	1147		
1148	8	1148		
1149	8	1149		
1150	8	1150		
1151	8	1151		
1152	8	1152		
1153	8	1153		
1154	8	1154		
1155	8	1155		
1156	8	1156		
1157	8	1157		
1158	8	1158		
1159	8	1159		
1160	8	1160		
1161	8	1161		
1162	8	1162		
1163	8	1163		
1164	8	1164		
1165	8	1165		
1166	8	1166		
1167	8	1167		
1168	8	1168		
1169	8	1169		
1170	8	1170		
1171	8	1171		
1172	8	1172		
1173	8	1173		
10	9	10		
33	9	33		
327	9	327		
328	9	328		
347	9	347		
364	9	364		
545	9	545		
574	9	574		
593	9	593		
666	9	666		
669	9	669		
674	9	674		
756	9	756		
1174	9	1174		
1175	9	1175		
1176	9	1176		
1177	9	1177		
1178	9	1178		
1179	9	1179		
1180	9	1180		
1181	9	1181		
1182	9	1182		
1183	9	1183		
1184	9	1184		
1185	9	1185		
1186	9	1186		
1187	9	1187		
1188	9	1188		
1189	9	1189		
1312	9	1312		
11	10	11		
34	10	34		
348	10	348		
365	10	365		
546	10	546		
575	10	575		
51	11	51		
165	11	165		
576	11	576		
889	11	889		
893	11	893		
900	11	900		
901	11	901		
902	11	902		
903	11	903		
908	11	908		
910	11	910		
1202	11	1202		
1207	11	1207		
1208	11	1208		
1209	11	1209		
1210	11	1210		
1211	11	1211		
1212	11	1212		
1213	11	1213		
1214	11	1214		
1215	11	1215		
1216	11	1216		
1218	11	1218		
1219	11	1219		
1220	11	1220		
1221	11	1221		
1222	11	1222		
1223	11	1223		
1224	11	1224		
1225	11	1225		
1226	11	1226		
1227	11	1227		
1228	11	1228		
1229	11	1229		
1230	11	1230		
1231	11	1231		
1232	11	1232		
1233	11	1233		
1234	11	1234		
1235	11	1235		
1236	11	1236		
1237	11	1237		
1238	11	1238		
1239	11	1239		
1240	11	1240		
1241	11	1241		
1242	11	1242		
1255	11	1255		
1	12	1	 	 
24	12	24		
47	12	47		
322	12	322		
351	12	351		
352	12	352		
550	12	550		
551	12	551		
552	12	552		
605	12	605		
606	12	606		
607	12	607		
608	12	608		
609	12	609		
618	12	618		
684	12	684		
685	12	685		
686	12	686		
689	12	689		
690	12	690		
691	12	691		
692	12	692		
693	12	693		
694	12	694		
724	12	724		
725	12	725		
726	12	726		
727	12	727		
728	12	728		
729	12	729		
732	12	732		
733	12	733		
734	12	734		
735	12	735		
736	12	736		
737	12	737		
738	12	738		
739	12	739		
740	12	740		
743	12	743		
744	12	744		
747	12	747		
754	12	754		
758	12	758		
759	12	759		
760	12	760		
761	12	761		
762	12	762		
763	12	763		
764	12	764		
765	12	765		
766	12	766		
767	12	767		
768	12	768		
769	12	769		
770	12	770		
771	12	771		
772	12	772		
775	12	775		
776	12	776		
778	12	778		
779	12	779		
780	12	780		
781	12	781		
782	12	782		
783	12	783		
785	12	785		
786	12	786		
787	12	787		
788	12	788		
792	12	792		
793	12	793		
794	12	794		
795	12	795		
796	12	796		
797	12	797		
798	12	798		
799	12	799		
800	12	800		
801	12	801		
802	12	802		
803	12	803		
804	12	804		
805	12	805		
806	12	806		
811	12	811		
812	12	812		
813	12	813		
814	12	814		
815	12	815		
816	12	816		
820	12	820		
821	12	821		
822	12	822		
823	12	823		
824	12	824		
825	12	825		
826	12	826		
827	12	827		
828	12	828		
829	12	829		
830	12	830		
831	12	831		
832	12	832		
833	12	833		
834	12	834		
835	12	835		
836	12	836		
837	12	837		
838	12	838		
839	12	839		
840	12	840		
841	12	841		
842	12	842		
843	12	843		
844	12	844		
845	12	845		
846	12	846		
847	12	847		
848	12	848		
854	12	854		
855	12	855		
856	12	856		
857	12	857		
858	12	858		
859	12	859		
862	12	862		
863	12	863		
864	12	864		
1199	12	1199		
166	13	166		
577	13	577		
890	13	890		
894	13	894		
1243	13	1243		
1244	13	1244		
1245	13	1245		
1246	13	1246		
1247	13	1247		
1248	13	1248		
1249	13	1249		
1250	13	1250		
1251	13	1251		
1252	13	1252		
366	15	366		
1432	15	1432		
1568	15	1568		
1584	15	1584		
1587	15	1587		
1433	16	1433		
1439	16	1439		
1473	16	1473		
1482	16	1482		
1483	16	1483		
1484	16	1484		
1485	16	1485		
1486	16	1486		
1487	16	1487		
1488	16	1488		
1489	16	1489		
1490	16	1490		
1491	16	1491		
1492	16	1492		
373	17	373		
1396	17	1396		
1434	17	1434		
1594	17	1594		
1597	17	1597		
1610	17	1610		
1611	17	1611		
1612	17	1612		
1613	17	1613		
1615	17	1615		
1619	17	1619		
1649	17	1649		
1650	17	1650		
1651	17	1651		
1652	17	1652		
1656	17	1656		
1667	17	1667		
1668	17	1668		
1669	17	1669		
1670	17	1670		
1671	17	1671		
1672	17	1672		
1673	17	1673		
1435	18	1435		
1440	18	1440		
1493	18	1493		
1502	18	1502		
1503	18	1503		
1504	18	1504		
1505	18	1505		
1506	18	1506		
1507	18	1507		
1508	18	1508		
1509	18	1509		
1510	18	1510		
1511	18	1511		
1512	18	1512		
151	19	151		
367	19	367		
1313	19	1313		
1341	19	1341		
1342	19	1342		
1343	19	1343		
1344	19	1344		
1345	19	1345		
1346	19	1346		
1347	19	1347		
1348	19	1348		
1349	19	1349		
1425	19	1425		
1437	19	1437		
1674	19	1674		
1687	19	1687		
1688	19	1688		
368	20	368		
1436	20	1436		
1513	20	1513		
1536	20	1536		
1537	20	1537		
1538	20	1538		
49	21	49		
206	21	206		
372	21	372		
1258	21	1258		
1315	21	1315		
1790	21	1790		
5374	21	5374		
5377	21	5377		
5379	21	5379		
5381	21	5381		
5383	21	5383		
5385	21	5385		
5387	21	5387		
5389	21	5389		
5391	21	5391		
5393	21	5393		
5395	21	5395		
5397	21	5397		
5399	21	5399		
5402	21	5402		
5403	21	5403		
5428	21	5428		
5429	21	5429		
5430	21	5430		
5431	21	5431		
5432	21	5432		
5433	21	5433		
5434	21	5434		
5435	21	5435		
5436	21	5436		
5437	21	5437		
5438	21	5438		
5439	21	5439		
5440	21	5440		
5441	21	5441		
5442	21	5442		
5443	21	5443		
5444	21	5444		
5445	21	5445		
5446	21	5446		
5447	21	5447		
5448	21	5448		
5449	21	5449		
5450	21	5450		
369	22	369		
1438	22	1438		
1477	22	1477		
1478	22	1478		
1479	22	1479		
1480	22	1480		
1481	22	1481		
2110	22	2110		
5371	22	5371		
370	23	370		
1497	23	1497		
1498	23	1498		
1499	23	1499		
1500	23	1500		
1501	23	1501		
2111	23	2111		
5372	23	5372		
48	24	48		
205	24	205		
371	24	371		
1257	24	1257		
1314	24	1314		
1789	24	1789		
5373	24	5373		
5376	24	5376		
5378	24	5378		
5380	24	5380		
5382	24	5382		
5384	24	5384		
5386	24	5386		
5388	24	5388		
5390	24	5390		
5392	24	5392		
5394	24	5394		
5396	24	5396		
5398	24	5398		
5400	24	5400		
5401	24	5401		
5404	24	5404		
5405	24	5405		
5406	24	5406		
5407	24	5407		
5408	24	5408		
5409	24	5409		
5410	24	5410		
5411	24	5411		
5412	24	5412		
5413	24	5413		
5414	24	5414		
5415	24	5415		
5416	24	5416		
5417	24	5417		
5418	24	5418		
5419	24	5419		
5420	24	5420		
5421	24	5421		
5422	24	5422		
5423	24	5423		
5424	24	5424		
5425	24	5425		
5426	24	5426		
7216	24	7216		
55	25	55		
155	25	155		
1962	25	1962		
1965	25	1965		
1967	25	1967		
1968	25	1968		
1969	25	1969		
1970	25	1970		
1971	25	1971		
1972	25	1972		
1973	25	1973		
1974	25	1974		
1975	25	1975		
1976	25	1976		
1977	25	1977		
1978	25	1978		
1979	25	1979		
1980	25	1980		
1981	25	1981		
1982	25	1982		
1983	25	1983		
1984	25	1984		
1985	25	1985		
1986	25	1986		
1987	25	1987		
1988	25	1988		
1989	25	1989		
1990	25	1990		
1991	25	1991		
1992	25	1992		
1993	25	1993		
1995	25	1995		
54	26	54		
154	26	154		
256	26	256		
375	26	375		
1260	26	1260		
1702	26	1702		
1711	26	1711		
1721	26	1721		
1722	26	1722		
1723	26	1723		
1792	26	1792		
1907	26	1907		
53	27	53		
153	27	153		
253	27	253		
257	27	257		
376	27	376		
1256	27	1256		
1569	27	1569		
1793	27	1793		
1841	27	1841		
1908	27	1908		
1952	27	1952		
1953	27	1953		
1954	27	1954		
1955	27	1955		
1956	27	1956		
52	28	52		
152	28	152		
255	28	255		
374	28	374		
1259	28	1259		
1543	28	1543		
1544	28	1544		
1545	28	1545		
1546	28	1546		
1724	28	1724		
1732	28	1732		
1735	28	1735		
1736	28	1736		
1791	28	1791		
1906	28	1906		
1948	28	1948		
56	29	56		
156	29	156		
1397	29	1397		
1441	29	1441		
1963	29	1963		
1997	29	1997		
1998	29	1998		
1999	29	1999		
2000	29	2000		
2001	29	2001		
2002	29	2002		
2003	29	2003		
2004	29	2004		
2005	29	2005		
2006	29	2006		
2007	29	2007		
2008	29	2008		
2009	29	2009		
2010	29	2010		
2011	29	2011		
2012	29	2012		
395	30	395		
1200	30	1200		
1261	30	1261		
1318	30	1318		
1474	30	1474		
1494	30	1494		
1950	30	1950		
1966	30	1966		
1994	30	1994		
1996	30	1996		
2013	30	2013		
2014	30	2014		
2015	30	2015		
2016	30	2016		
2017	30	2017		
2018	30	2018		
2019	30	2019		
2020	30	2020		
2021	30	2021		
2022	30	2022		
2023	30	2023		
2179	30	2179		
2199	30	2199		
2200	30	2200		
2201	30	2201		
2202	30	2202		
3011	30	3011		
4005	30	4005		
4006	30	4006		
4007	30	4007		
4008	30	4008		
4009	30	4009		
4010	30	4010		
4011	30	4011		
4012	30	4012		
4013	30	4013		
4014	30	4014		
4015	30	4015		
4016	30	4016		
4017	30	4017		
4018	30	4018		
4019	30	4019		
4020	30	4020		
4021	30	4021		
4022	30	4022		
4023	30	4023		
4024	30	4024		
4025	30	4025		
4026	30	4026		
4027	30	4027		
4028	30	4028		
4029	30	4029		
4030	30	4030		
4031	30	4031		
4032	30	4032		
4033	30	4033		
4034	30	4034		
4035	30	4035		
4036	30	4036		
4037	30	4037		
4038	30	4038		
4039	30	4039		
4040	30	4040		
4041	30	4041		
4042	30	4042		
4043	30	4043		
4044	30	4044		
4045	30	4045		
4046	30	4046		
4047	30	4047		
4048	30	4048		
4049	30	4049		
4050	30	4050		
4051	30	4051		
4052	30	4052		
4053	30	4053		
4054	30	4054		
4055	30	4055		
4056	30	4056		
4057	30	4057		
4058	30	4058		
4059	30	4059		
4060	30	4060		
4061	30	4061		
4062	30	4062		
4063	30	4063		
4064	30	4064		
4065	30	4065		
4066	30	4066		
4067	30	4067		
4068	30	4068		
4069	30	4069		
4070	30	4070		
4071	30	4071		
4072	30	4072		
4086	30	4086		
4087	30	4087		
4088	30	4088		
4089	30	4089		
4090	30	4090		
4091	30	4091		
4092	30	4092		
4093	30	4093		
4094	30	4094		
4095	30	4095		
4096	30	4096		
4097	30	4097		
4098	30	4098		
4099	30	4099		
4100	30	4100		
4101	30	4101		
4102	30	4102		
4103	30	4103		
4104	30	4104		
4105	30	4105		
4106	30	4106		
4107	30	4107		
4108	30	4108		
4109	30	4109		
4110	30	4110		
4111	30	4111		
4112	30	4112		
4113	30	4113		
4114	30	4114		
4115	30	4115		
4116	30	4116		
4117	30	4117		
4118	30	4118		
4119	30	4119		
4122	30	4122		
4123	30	4123		
4125	30	4125		
4126	30	4126		
4127	30	4127		
4128	30	4128		
4129	30	4129		
4130	30	4130		
4131	30	4131		
4132	30	4132		
4133	30	4133		
4134	30	4134		
4184	30	4184		
4185	30	4185		
4186	30	4186		
4187	30	4187		
4188	30	4188		
4189	30	4189		
4190	30	4190		
4191	30	4191		
4192	30	4192		
4193	30	4193		
4194	30	4194		
4195	30	4195		
4196	30	4196		
4198	30	4198		
4199	30	4199		
4200	30	4200		
4201	30	4201		
4202	30	4202		
4203	30	4203		
4204	30	4204		
4205	30	4205		
4206	30	4206		
4207	30	4207		
4208	30	4208		
4209	30	4209		
4210	30	4210		
4211	30	4211		
4212	30	4212		
4213	30	4213		
4214	30	4214		
4215	30	4215		
4525	30	4525		
4563	30	4563		
4610	30	4610		
4615	30	4615		
4624	30	4624		
4625	30	4625		
4626	30	4626		
4627	30	4627		
4632	30	4632		
4709	30	4709		
4710	30	4710		
5510	30	5510		
5511	30	5511		
5512	30	5512		
5513	30	5513		
5514	30	5514		
5515	30	5515		
5522	30	5522		
5523	30	5523		
5524	30	5524		
5525	30	5525		
5526	30	5526		
5527	30	5527		
5528	30	5528		
5529	30	5529		
5530	30	5530		
5531	30	5531		
5532	30	5532		
5533	30	5533		
5534	30	5534		
5535	30	5535		
5536	30	5536		
5537	30	5537		
5538	30	5538		
5539	30	5539		
5540	30	5540		
5541	30	5541		
5542	30	5542		
5543	30	5543		
5544	30	5544		
5545	30	5545		
5546	30	5546		
5547	30	5547		
5548	30	5548		
5549	30	5549		
5550	30	5550		
5551	30	5551		
5552	30	5552		
5553	30	5553		
5554	30	5554		
5555	30	5555		
5556	30	5556		
5557	30	5557		
5558	30	5558		
5559	30	5559		
5560	30	5560		
5561	30	5561		
5562	30	5562		
5563	30	5563		
5564	30	5564		
5565	30	5565		
1620	31	1620		
1648	31	1648		
1949	31	1949		
2855	31	2855		
3048	31	3048		
379	32	379		
1570	32	1570		
1585	32	1585		
1794	32	1794		
1957	32	1957		
1958	32	1958		
1959	32	1959		
1960	32	1960		
1961	32	1961		
2075	32	2075		
2099	32	2099		
2100	32	2100		
2101	32	2101		
2102	32	2102		
2103	32	2103		
2104	32	2104		
2105	32	2105		
380	33	380		
1621	33	1621		
1795	33	1795		
2076	33	2076		
2084	33	2084		
2085	33	2085		
2088	33	2088		
2089	33	2089		
2090	33	2090		
2091	33	2091		
2092	33	2092		
2093	33	2093		
2098	33	2098		
1796	34	1796		
2109	34	2109		
381	35	381		
1797	35	1797		
2077	35	2077		
2112	35	2112		
2146	35	2146		
2147	35	2147		
2148	35	2148		
2149	35	2149		
2150	35	2150		
2159	35	2159		
2160	35	2160		
2167	35	2167		
2168	35	2168		
2169	35	2169		
2170	35	2170		
2171	35	2171		
2172	35	2172		
2173	35	2173		
1798	36	1798		
2174	36	2174		
2175	36	2175		
2177	36	2177		
377	37	377		
1539	37	1539		
1540	37	1540		
1541	37	1541		
1542	37	1542		
1799	37	1799		
378	38	378		
1657	38	1657		
2280	38	2280		
3635	38	3635		
5456	38	5456		
5457	38	5457		
5466	38	5466		
5467	38	5467		
5468	38	5468		
5469	38	5469		
5470	38	5470		
5471	38	5471		
5472	38	5472		
382	39	382		
1398	39	1398		
1595	39	1595		
1617	39	1617		
1909	39	1909		
2178	39	2178		
2203	39	2203		
2208	39	2208		
2305	39	2305		
2772	39	2772		
383	40	383		
1399	40	1399		
1598	40	1598		
1658	40	1658		
1800	40	1800		
1910	40	1910		
2209	40	2209		
2306	40	2306		
2773	40	2773		
384	41	384		
1400	41	1400		
1599	41	1599		
1911	41	1911		
2210	41	2210		
2307	41	2307		
2484	41	2484		
2485	41	2485		
2492	41	2492		
2497	41	2497		
2745	41	2745		
2746	41	2746		
2747	41	2747		
2748	41	2748		
2749	41	2749		
2750	41	2750		
2751	41	2751		
2752	41	2752		
2753	41	2753		
2755	41	2755		
2756	41	2756		
2757	41	2757		
2758	41	2758		
2767	41	2767		
2774	41	2774		
385	42	385		
1401	42	1401		
1912	42	1912		
2024	42	2024		
2211	42	2211		
2308	42	2308		
2775	42	2775		
2790	42	2790		
2791	42	2791		
2792	42	2792		
2793	42	2793		
2794	42	2794		
2795	42	2795		
386	43	386		
1402	43	1402		
1442	43	1442		
1913	43	1913		
2025	43	2025		
2113	43	2113		
2151	43	2151		
2152	43	2152		
2163	43	2163		
2164	43	2164		
2212	43	2212		
2309	43	2309		
2776	43	2776		
2796	43	2796		
2798	43	2798		
2799	43	2799		
12	44	12		
35	44	35		
547	44	547		
554	44	554		
578	44	578		
598	44	598		
1316	44	1316		
1403	44	1403		
2213	44	2213		
2310	44	2310		
2777	44	2777		
387	45	387		
1404	45	1404		
1914	45	1914		
2214	45	2214		
2311	45	2311		
2778	45	2778		
2800	45	2800		
2801	45	2801		
2802	45	2802		
2803	45	2803		
2806	45	2806		
208	47	208		
388	47	388		
663	47	663		
664	47	664		
670	47	670		
677	47	677		
1317	47	1317		
1405	47	1405		
1915	47	1915		
2215	47	2215		
2312	47	2312		
2779	47	2779		
3972	47	3972		
3973	47	3973		
3974	47	3974		
3975	47	3975		
4723	47	4723		
4727	47	4727		
4729	47	4729		
4730	47	4730		
157	48	157		
258	48	258		
389	48	389		
1703	48	1703		
1712	48	1712		
1801	48	1801		
2217	48	2217		
2218	48	2218		
2219	48	2219		
2220	48	2220		
2221	48	2221		
2807	48	2807		
158	49	158		
390	49	390		
1571	49	1571		
1586	49	1586		
1588	49	1588		
1802	49	1802		
2106	49	2106		
2808	49	2808		
2968	49	2968		
2991	49	2991		
2992	49	2992		
2993	49	2993		
2994	49	2994		
2995	49	2995		
2996	49	2996		
2997	49	2997		
2998	49	2998		
2999	49	2999		
3000	49	3000		
3001	49	3001		
3002	49	3002		
3003	49	3003		
3004	49	3004		
3005	49	3005		
3006	49	3006		
3007	49	3007		
3008	49	3008		
3009	49	3009		
3010	49	3010		
4226	49	4226		
4227	49	4227		
4228	49	4228		
4229	49	4229		
4230	49	4230		
4231	49	4231		
4232	49	4232		
4233	49	4233		
4234	49	4234		
4235	49	4235		
4236	49	4236		
4237	49	4237		
4238	49	4238		
4239	49	4239		
159	50	159		
259	50	259		
391	50	391		
1514	50	1514		
1534	50	1534		
1535	50	1535		
1725	50	1725		
1803	50	1803		
2809	50	2809		
160	51	160		
392	51	392		
651	51	651		
696	51	696		
865	51	865		
1319	51	1319		
1476	51	1476		
1496	51	1496		
1804	51	1804		
2324	51	2324		
2325	51	2325		
2328	51	2328		
2329	51	2329		
2330	51	2330		
2332	51	2332		
2333	51	2333		
2334	51	2334		
2337	51	2337		
2338	51	2338		
2339	51	2339		
2340	51	2340		
2341	51	2341		
2343	51	2343		
2344	51	2344		
2345	51	2345		
2346	51	2346		
2347	51	2347		
2348	51	2348		
2349	51	2349		
2350	51	2350		
2351	51	2351		
2352	51	2352		
2353	51	2353		
2354	51	2354		
2355	51	2355		
2356	51	2356		
2357	51	2357		
2358	51	2358		
2810	51	2810		
2856	51	2856		
4124	51	4124		
4263	51	4263		
4275	51	4275		
4532	51	4532		
4533	51	4533		
161	52	161		
207	52	207		
393	52	393		
667	52	667		
671	52	671		
675	52	675		
678	52	678		
1805	52	1805		
2811	52	2811		
162	53	162		
394	53	394		
1806	53	1806		
2804	53	2804		
2812	53	2812		
4240	53	4240		
4241	53	4241		
4242	53	4242		
4246	53	4246		
4247	53	4247		
4248	53	4248		
4249	53	4249		
4250	53	4250		
4251	53	4251		
4252	53	4252		
4253	53	4253		
4254	53	4254		
4255	53	4255		
4256	53	4256		
4257	53	4257		
4258	53	4258		
163	54	163		
396	54	396		
1515	54	1515		
1530	54	1530		
1531	54	1531		
1532	54	1532		
1533	54	1533		
1726	54	1726		
1733	54	1733		
1916	54	1916		
2741	54	2741		
2813	54	2813		
2849	54	2849		
1917	55	1917		
2026	55	2026		
2114	55	2114		
2161	55	2161		
2162	55	2162		
2797	55	2797		
2857	55	2857		
2897	55	2897		
2898	55	2898		
2899	55	2899		
2900	55	2900		
2901	55	2901		
2902	55	2902		
2903	55	2903		
2904	55	2904		
2963	55	2963		
3045	55	3045		
397	56	397		
1406	56	1406		
1596	56	1596		
1600	56	1600		
1622	56	1622		
1675	56	1675		
1918	56	1918		
2180	56	2180		
2858	56	2858		
4264	56	4264		
398	57	398		
1676	57	1676		
1919	57	1919		
209	60	209		
271	60	271		
275	60	275		
277	60	277		
293	60	293		
294	60	294		
295	60	295		
296	60	296		
297	60	297		
298	60	298		
299	60	299		
300	60	300		
301	60	301		
302	60	302		
305	60	305		
306	60	306		
399	60	399		
709	60	709		
711	60	711		
712	60	712		
720	60	720		
721	60	721		
722	60	722		
750	60	750		
751	60	751		
1262	60	1262		
1443	60	1443		
1659	60	1659		
1807	60	1807		
1920	60	1920		
2078	60	2078		
2276	60	2276		
2279	60	2279		
2281	60	2281		
2466	60	2466		
2467	60	2467		
2468	60	2468		
2469	60	2469		
2470	60	2470		
2538	60	2538		
2539	60	2539		
2540	60	2540		
2541	60	2541		
2542	60	2542		
2543	60	2543		
2544	60	2544		
2545	60	2545		
2546	60	2546		
2547	60	2547		
2548	60	2548		
2549	60	2549		
2550	60	2550		
2551	60	2551		
2552	60	2552		
2553	60	2553		
2554	60	2554		
2555	60	2555		
2556	60	2556		
2557	60	2557		
2558	60	2558		
2559	60	2559		
2560	60	2560		
2561	60	2561		
2562	60	2562		
2563	60	2563		
2564	60	2564		
2565	60	2565		
2566	60	2566		
2567	60	2567		
2568	60	2568		
2569	60	2569		
2570	60	2570		
2571	60	2571		
2572	60	2572		
2573	60	2573		
2574	60	2574		
2575	60	2575		
2576	60	2576		
2577	60	2577		
400	61	400		
1263	61	1263		
1623	61	1623		
1808	61	1808		
1921	61	1921		
2079	61	2079		
2181	61	2181		
2578	61	2578		
2595	61	2595		
2596	61	2596		
2597	61	2597		
2598	61	2598		
2599	61	2599		
2600	61	2600		
2604	61	2604		
2605	61	2605		
2606	61	2606		
2607	61	2607		
2608	61	2608		
2612	61	2612		
2613	61	2613		
2614	61	2614		
2615	61	2615		
2616	61	2616		
2620	61	2620		
2621	61	2621		
2622	61	2622		
2623	61	2623		
2624	61	2624		
2625	61	2625		
2626	61	2626		
2627	61	2627		
2628	61	2628		
2629	61	2629		
2630	61	2630		
2631	61	2631		
2632	61	2632		
2633	61	2633		
2634	61	2634		
2638	61	2638		
2639	61	2639		
2640	61	2640		
2641	61	2641		
2642	61	2642		
2643	61	2643		
2644	61	2644		
2645	61	2645		
2646	61	2646		
2647	61	2647		
2648	61	2648		
2649	61	2649		
2650	61	2650		
